AcresBurned,Active,AdminUnit,AirTankers,ArchiveYear,CalFireIncident,CanonicalUrl,ConditionStatement,ControlStatement,Counties,CountyIds,CrewsInvolved,Dozers,Engines,Extinguished,Fatalities,Featured,Final,FuelType,Helicopters,Injuries,Latitude,Location,Longitude,MajorIncident,Name,PercentContained,PersonnelInvolved,Public,SearchDescription,SearchKeywords,Started,Status,StructuresDamaged,StructuresDestroyed,StructuresEvacuated,StructuresThreatened,UniqueId,Updated,WaterTenders,Date_Started,Date_Extinguished,Length,fire_aqi,pm25_int,pm25_max,pm25_1day,nearby_cities,nearby_pop,nearby_green,available_green,nearby_maxdensity,County_up,month,ct_mth,County,2019,diff,dratio,income,year,temp,precip,dangerous
311.0,False,CAL FIRE / Riverside County Fire,,2013,True,/incidents/2013/2/28/jurupa-fire/,,,Riverside,33,,,,2013-03-02T19:00:00Z,,False,True,,,,0.0,"Rio Rancho Rd & Calle Hermosa, Jurupa Valley",0.0,False,Jurupa Fire,100.0,,True,"The Jurupa Fire burned in March 2013 off Rio Rancho Rd & Calle Hermosa, Jurupa Valley in Riverside County. ","Jurupa Fire, March 2013, Jurupa Valley, Riverside County, Rio Rancho Rd",2013-02-28T16:43:00Z,Finalized,,,,,99cb21da-9639-4300-9a97-1cadc993189f,2013-03-02T19:00:00Z,,2013-02-28,2013-03-02,2.0,"(-20.9, -4.400000000000002, -4.400000000000002)",-20.9,-4.400000000000002,-4.400000000000002,[],0,0.0,0.0,,RIVERSIDE,2,0.0,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2013,53.0,0.43,0
150.0,False,CAL FIRE / Riverside County Fire,,2013,True,/incidents/2013/7/16/redlands-fire/,,,Riverside,33,,,,2013-07-17T07:45:00Z,,False,True,,,,33.990128,"Redlands Boulevard and San Timoteo Canyon Road, north of Moreno Valley",-117.164997,False,Redlands Fire,100.0,,True,"The Redlands Fire burned in July 2013 off Redlands Boulevard and San Timoteo Canyon Road, north of Moreno Valley in Riverside County. ","Redlands Fire, July 2013, Relands Boulevard, San Timoteo Canyon Road, Moreno Valley, Riverside County",2013-07-16T17:48:00Z,Finalized,,,,,d48a839f-d8da-44d7-9b35-b9f61aa28c61,2013-07-17T07:45:00Z,,2013-07-16,2013-07-17,1.0,"(-9.700000000000003, -4.400000000000002, -5.300000000000001)",-9.700000000000005,-4.400000000000002,-5.300000000000001,"['Beaumont' 'Bloomington' 'Calimesa' 'Cherry Valley' 'Colton'
 'Grand Terrace' 'Highgrove' 'Highland' 'Lakeview' 'Loma Linda' 'Mentone'
 'Moreno Valley' 'Nuevo' 'Perris' 'Redlands' 'Riverside' 'San Bernardino'
 'Woodcrest' 'Yucaipa']",3022166,84694.1,83131.09999999999,1604.0,RIVERSIDE,7,1.0,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2013,87.6,0.41,0
60.0,False,San Bernardino National Forest,,2013,False,/incidents/2013/8/6/tram-fire/,,,Riverside,33,,,,2013-08-08T09:00:00Z,,False,True,,,,38.838,Off of Hwy 111 & Tramway Rd in Palm Springs,-116.61,False,Tram Fire,100.0,,True,The Tram Fire burned in August 2013 off of Highway 111 and Tramway Road in Palm Springs on the San Bernardino National Forest in Riverside County. ,"Tram Fire, August 2013, Highway 111, Tramway Road, Palm Springs, Riverside County, San Bernardino National Forest",2013-08-06T13:39:00Z,Finalized,,,,,ac568737-dae6-4050-b1f4-62ab1f9ec930,2013-08-08T09:00:00Z,,2013-08-06,2013-08-08,2.0,"(23.6, 14.799999999999997, 14.799999999999997)",23.6,14.799999999999995,14.799999999999995,[],0,0.0,0.0,,RIVERSIDE,8,1.0,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2013,87.6,0.41,0
350.0,False,CAL FIRE / Riverside County Fire Department,,2014,True,/incidents/2014/3/15/pierce-fire/,,,Riverside,33,,,,2014-03-16T08:30:00Z,,False,True,,,,0.0,off Ave 66 and Pierce St in Thermal,0.0,False,Pierce Fire,100.0,,True,"The Pierce Fire started on March 15, 2014 and burned off Ave 66 and Pierce St in Thermal in Riverside County.","Pierce Fire, Riverside County, Ave 66, Pierce St, Thermal",2014-03-15T16:37:00Z,Finalized,,,,,af1dd364-be2a-4818-81fb-dea0e527d6c5,2014-03-16T08:30:00Z,,2014-03-15,2014-03-16,1.0,"(-9.399999999999999, -3.799999999999999, -5.6)",-9.4,-3.799999999999999,-5.6,[],0,0.0,0.0,,RIVERSIDE,3,0.05,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2014,59.2,0.62,0
78.0,False,CAL FIRE/Riverside County Fire,,2014,True,/incidents/2014/7/23/sabina-fire/,,,Riverside,33,,,,2014-07-24T09:00:00Z,,False,True,,,,0.0,Sabina Road and Ballinger Road in the community of Aguanga,0.0,False,Sabina Fire,100.0,,True,"The Bible Fire started on July 23, 2014 off Sabina Road and Ballinger Road in the community of Aguanga and burned 78 acres.","Sabina Fire, Sabina Road and Ballinger Road in the community of Aguanga, Riverside County",2014-07-23T10:47:00Z,Finalized,,,,,7ac5c3c7-ba1d-47c4-8678-727729c51465,2014-07-24T09:00:00Z,,2014-07-23,2014-07-24,1.0,"(-8.699999999999996, -3.3999999999999986, -3.3999999999999986)",-8.699999999999996,-3.3999999999999986,-3.3999999999999986,[],0,0.0,0.0,,RIVERSIDE,7,1.0,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2014,87.9,0.17,0
57.0,False,CAL FIRE / Riverside County Fire,,2014,True,/incidents/2014/3/28/van-buren-fire/,,,Riverside,33,,,,2014-03-29T17:15:00Z,,False,True,,,,33.5982,Off Ave 62 and Van Buren St in Thermal,-116.1985,False,Van Buren Fire,100.0,,True,"The Van Buren Fire started on March 28, 2014 and burned 57 acres off Ave 62 and Van Buren St in Thermal (Riverside County).","Ave 62, Van Buren St, Thermal, Riverside County ",2014-03-28T14:31:00Z,Finalized,,,,,edff6f87-80b8-4c0d-8f6a-45c6e798b7fa,2014-03-29T17:15:00Z,,2014-03-28,2014-03-29,1.0,"(-5.100000000000001, -0.6999999999999993, -0.6999999999999993)",-5.100000000000001,-0.6999999999999993,-0.6999999999999993,"['Bermuda Dunes' 'Coachella' 'Indian Wells' 'Indio' 'La Quinta' 'Mecca'
 'Palm Desert']",576634,24798.1,24086.4,1066.0,RIVERSIDE,3,0.05,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2014,63.1,0.66,0
1049.0,False,CAL FIRE/Riverside County Fire,,2015,True,/incidents/2015/4/18/highway-fire/,,,Riverside,33,3.0,,4.0,2015-04-24T07:30:00Z,,False,True,,,,33.884313,at Hwy 71/Hwy 91 near the Prado Basin,-117.642759,True,Highway Fire,100.0,54.0,True,"The Highway Fire, at Hwy 71/Hwy 91 near Prado Basin, burned 1,020 acres in April 2015","Highway Fire, Riverside Co., Hwy 71, Hwy 91, Prado Basin, April 2015",2015-04-18T18:12:00Z,Finalized,,,,,8e3c0b14-01e5-4c41-8641-ff987ac10ad9,2015-04-24T07:30:00Z,,2015-04-18,2015-04-24,6.0,"(8.299999999999997, 14.500000000000004, 14.500000000000004)",8.299999999999997,14.500000000000004,14.500000000000004,"['Anaheim' 'Brea' 'Chino' 'Chino Hills' 'Corona' 'Diamond Bar'
 'El Sobrante' 'Home Gardens' 'Montclair' 'Norco' 'Ontario' 'Orange'
 'Placentia' 'Pomona' 'Riverside' 'Tustin' 'Villa Park' 'Yorba Linda']",3677390,72038.0,68603.70000000001,3104.0,RIVERSIDE,4,0.2,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2015,66.6,0.2,0
543.0,False,CAL FIRE/Riverside County Fire,,2015,True,/incidents/2015/8/10/anza-fire/,,,Riverside,33,,,,2015-08-15T17:30:00Z,,False,True,,,,33.5736,Highway 74 east of Highway 371,-116.5387,False,Anza Fire,100.0,,True,"The Anza Fire started on August 10, 2015 off Highway 74 east of Highway 371 near Anza, in Riverside County.","Anza Fire, Riverside County, Hwy 74, Hwy 371,",2015-08-10T11:44:00Z,Finalized,,,,,592f14da-405c-4e6d-a83b-8937322524ad,2015-08-15T17:30:00Z,,2015-08-10,2015-08-15,5.0,"(14.90000000000002, 7.900000000000002, 7.900000000000002)",14.90000000000002,7.900000000000002,7.900000000000002,['Indian Wells' 'Palm Desert' 'Rancho Mirage'],77273,11946.8,11382.3,767.0,RIVERSIDE,8,1.0,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2015,83.8,0.75,0
150.0,False,CAL FIRE Riverside County Fire,,2015,True,/incidents/2015/7/1/merwin-fire/,,,Riverside,33,,,,2015-07-04T13:00:00Z,,False,True,,,,0.0,off Merwin St in Moreno Valley ,0.0,False,Merwin Fire,100.0,,True,"The Merwin Fire started on July 1, 2015 off Merwin St in Moreno Valley (Riverside County) in July 2015 and burned 150 acres.","Merwin Fire, Riverside County, Riverside, 2015, July 2015",2015-07-01T20:38:00Z,Finalized,,,,,1a06d125-d5c1-46bc-b8d4-08f31246f246,2015-07-04T13:00:00Z,,2015-07-01,2015-07-04,3.0,"(20.30000000000001, 7.900000000000002, 4.100000000000001)",20.30000000000001,7.900000000000002,4.100000000000001,[],0,0.0,0.0,,RIVERSIDE,7,1.0,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2015,83.9,0.05,0
80.0,False,"**This is no longer a CAL FIRE incident.  At 6 pm on Thursday, June 04, BIA took over management of the fire**",,2015,True,/incidents/2015/6/1/harrison-fire/,,,Riverside,33,,,,2015-06-05T16:32:00Z,,False,True,,,,0.0,Avenue 66 and Harrison Street near Thermal  ,0.0,False,Harrison Fire,100.0,,True,"The Harrison Fire, near Ave. 66 and Harrison St. near Thermal, burned 80 acres and was 95% contained when command was turned over to BIA on June 04, 2015. ","Harrison Fire, June 2015, Riverside, Thermal, BIA",2015-06-01T10:16:00Z,Finalized,,,,,c5e798e2-cba3-4d9a-aa19-389f845bf877,2015-06-05T16:32:00Z,,2015-06-01,2015-06-05,4.0,"(-3.3999999999999915, 6.0, -0.3999999999999986)",-3.3999999999999915,6.0,-0.3999999999999986,[],0,0.0,0.0,,RIVERSIDE,6,0.8,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2015,68.5,0.58,0
60.0,False,CAL FIRE Riverside Unit / Riverside County Fire,,2015,True,/incidents/2015/6/18/grapefruit-fire/,,,Riverside,33,,,,2015-06-21T07:25:00Z,,False,True,,,,0.0,Off Grapefruit Blvd in Thermal,0.0,False,Grapefruit Fire,100.0,,True,"The Grapefruit Fire started on June 18, 2015 off Grapefruit Blvd in Thermal (Riverside County).","Grapefruit Fire, Riverside County, Grapefruit Blvd, Thermal CA, June 18, 2015",2015-06-18T14:16:00Z,Finalized,,,,,2d114fe4-57c1-4ac1-a9ec-923dde4d9292,2015-06-21T07:25:00Z,,2015-06-18,2015-06-21,3.0,"(49.10000000000001, 13.7, 10.900000000000002)",49.10000000000001,13.7,10.900000000000002,[],0,0.0,0.0,,RIVERSIDE,6,0.8,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2015,83.9,0.05,0
1470.0,False,CAL FIRE / Riverside County Fire,,2016,True,/incidents/2016/8/30/bogart-fire/,,,Riverside,33,,,,2016-09-02T18:10:00Z,,False,True,,,1.0,0.0,"Off Winesap Avenue & International Park Road, north of Beaumont, near Cherry Valley",0.0,True,Bogart Fire,100.0,,True,"The Bogart Fire started on August 30 off Winesap Avenue & International Park Road, north of Beaumont, near Cherry Valley (Riverside County).","Bogart Fire, Riverside County, Winesap Avenue, International Park Road, north of Beaumont, Cherry Valley",2016-08-30T12:25:00Z,Finalized,,1.0,,,944e953f-ed28-4b99-8d60-d352c702e6f9,2016-09-02T18:10:00Z,,2016-08-30,2016-09-02,3.0,"(28.299999999999997, 8.8, 6.5)",28.3,8.8,6.5,[],0,0.0,0.0,,RIVERSIDE,8,1.0,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2016,86.9,0.08,0
173.0,False,CAL FIRE Riverside County Fire Unit,,2016,True,/incidents/2016/7/12/briggs-fire/,,,Riverside,33,,,,2016-07-15T08:00:00Z,,False,True,,,,0.0,off Briggs Rd & Louis Rd in Romoland,0.0,False,Briggs Fire,100.0,,True,"Briggs Fire, Riverside County, Romoland","Briggs Fire, Riverside County, Romoland",2016-07-12T15:20:00Z,Finalized,,,,,89d10422-494e-4b60-8d52-07995447b12e,2016-07-15T08:00:00Z,,2016-07-12,2016-07-15,3.0,"(19.999999999999986, 6.900000000000002, 6.0)",19.999999999999982,6.900000000000002,6.0,[],0,0.0,0.0,,RIVERSIDE,7,1.0,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2016,85.1,0.0,0
139.0,False,CAL FIRE Riverside County Fire,,2016,True,/incidents/2016/6/4/temecula-fire/,,,Riverside,33,,,,2016-06-07T18:15:00Z,,False,True,,,1.0,33.476894,Off I-15 south of Temecula Parkway,-117.140883,True,Temecula Fire,100.0,,True,The Temecula fire off I-15 south of Temecula Parkway (Riverside County) burned in June 2016.,"Temecula, Temecula Fire, Riverside County, June 2016, RRU, I-15",2016-06-04T11:40:00Z,Finalized,,,,,403e6185-c0e1-4b8f-a290-b50553a47b67,2016-06-07T18:15:00Z,,2016-06-04,2016-06-07,3.0,"(9.0, 4.300000000000001, 4.100000000000001)",9.0,4.300000000000001,4.100000000000001,['Bonsall' 'Fallbrook' 'Murrieta' 'Rainbow' 'Temecula' 'Wildomar'],686555,25651.7,23508.7,1335.0,RIVERSIDE,6,0.8,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2016,70.5,0.13,0
866.0,False,Cleveland National Forest,,2017,True,/incidents/2017/10/26/wildomar-fire/,,,Riverside,33,,,,2018-01-09T13:45:00Z,,False,True,,,,33.60247,"S Main Divide Rd and Wildomar OHV Park, west of Wildomar City",-117.34192,False,Wildomar Fire,100.0,,True,"The Wildomar Fire started on October 26, 2017 off S Main Divide Rd and Wildomar OHV Park, west of Wildomar City (Riverside County) and burned 866 acres. It was contained on October 30, 2017. ","Wildomar City, Riverside County, Wildomar Fire, Cleveland National Forest, October 26, 2017",2017-10-26T12:34:00Z,Finalized,,,,,561d4f1b-0827-48a9-8034-e783d2761945,2018-01-09T13:45:00Z,,2017-10-26,2018-01-09,75.0,"(206.8000000000004, 45.400000000000006, 10.2)",206.8000000000004,45.400000000000006,10.2,"['Canyon Lake' 'Coto de Caza' 'Lake Elsinore' 'Lakeland Village'
 'Murrieta' 'Perris' 'Rancho Santa Margarita' 'Temecula' 'Wildomar']",883844,35004.09999999999,34241.899999999994,1434.0,RIVERSIDE,10,0.4,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2017,73.1,0.0,0
300.0,False,Murrieta Fire,,2017,False,/incidents/2017/12/7/liberty-fire/,,,Riverside,33,,,,2018-01-09T13:47:00Z,,False,True,,,,33.59257,"Los Alamos Rd & Liberty Rd, city of Murrieta",-117.14979,False,Liberty Fire,100.0,,True,"On Thursday, December 07, 2017, the Liberty Fire started off Los Alamos Rd & Liberty Rd, in an unincorporated area of Murrieta and burned 300 acres.","Liberty Fire, December 2017, Los Alamos Rd, Liberty Rd, Murrieta",2017-12-07T13:14:00Z,Finalized,,,,,e1a8e4f1-ba7c-431a-a8c4-069fa3d3d36c,2018-01-09T13:47:00Z,,2017-12-07,2018-01-09,33.0,"(13.499999999999886, 45.400000000000006, -10.700000000000001)",13.499999999999886,45.400000000000006,-10.7,"['Canyon Lake' 'Hemet' 'Homeland' 'Lake Elsinore' 'Lakeland Village'
 'Murrieta' 'Nuevo' 'Perris' 'Rainbow' 'Romoland' 'Temecula' 'Wildomar'
 'Winchester']",1020390,44779.09999999999,43632.7,1335.0,RIVERSIDE,12,0.05,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2017,64.6,0.02,0
494.0,False,CAL FIRE Riverside County Fire Department ,,2019,True,/incidents/2019/10/30/hill-fire/,"Mandatory evacuations and road closures are in place:
 <a href=""http://www.rvcfire.org/_Layouts/Incident%20Information/IncidentInfoDetail.aspx?4523""> http://www.rvcfire.org/_Layouts/Incident%20Information/IncidentInfoDetail.aspx?4523</a>",,Riverside,33,5.0,2.0,14.0,2019-11-02T18:44:00Z,,True,True,,,,34.01778,"Granite Hill and Pyrite Street, in Jurupa Valley ",-117.4625,True,Hill Fire ,100.0,126.0,True,"Hill Fire started on October 30, 2019 off of Granite Hill and Pyrite Street, in Jurupa Valley in Riverside County.",,2019-10-30T11:19:00Z,Finalized,,,,,8f23653c-1a4c-4609-bfb3-72b1665eab69,2019-11-02T18:52:09.347Z,1.0,2019-10-30,2019-11-02,3.0,"(26.300000000000004, 13.299999999999999, -0.9000000000000004)",26.300000000000004,13.3,-0.9000000000000004,"['Bloomington' 'Chino' 'Colton' 'Corona' 'El Sobrante' 'Fontana'
 'Grand Terrace' 'Highgrove' 'Home Gardens' 'Loma Linda' 'Montclair'
 'Muscoy' 'Norco' 'Ontario' 'Rancho Cucamonga' 'Rialto' 'Riverside'
 'San Antonio Heights' 'San Bernardino' 'Upland' 'Woodcrest']",3591557,76993.50000000001,75446.29999999999,3104.0,RIVERSIDE,10,0.4,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2019,68.8,0.0,0
75.0,False,CAL FIRE/Riverside County Fire Department,,2019,True,/incidents/2019/10/10/wolf-fire/,,,Riverside,33,,,,2019-10-12T17:22:00Z,,True,True,,,,33.8615,"Wolfskill Truck Road near Silver Creek Drive, south of Banning",-116.897333,False,Wolf Fire,100.0,,True,"The Wolf Fire started October 10, 2019 off Wolfskill Truck Road near Silver Creek Drive, south of Banning in Riverside County.",,2019-10-10T18:36:46Z,Finalized,,,,,d37acb3f-94c8-47ef-b3da-6eb0d7353aa7,2019-10-12T17:29:29.77Z,,2019-10-10,2019-10-12,2.0,"(1.2999999999999972, 8.200000000000001, -8.4)",1.2999999999999972,8.200000000000001,-8.4,"['Banning' 'Beaumont' 'Cabazon' 'Calimesa' 'Cherry Valley' 'East Hemet'
 'Hemet' 'Homeland' 'Idyllwild-Pine Cove' 'Lakeview' 'Nuevo' 'San Jacinto'
 'Valle Vista' 'Winchester' 'Yucaipa']",443148,46028.8,44189.2,1500.0,RIVERSIDE,10,0.4,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2019,79.9,0.46,0
1926.0,False,CAL FIRE/Riverside County Fire Department ,,2019,True,/incidents/2019/9/4/tenaja/,"<p> Firefighters continued patrol status and will continue containment and mop up operations for the next several days. Additionally firefighters are continuing suppression repair activities in the area. Please continue to be cautious while driving in the area as fire apparatus will remain working in the area.</p>

<p>For the latest evacuation information:  <a href=""http://rvcfire.org/_Layouts/Incident%20Information/IncidentInfoDetail.aspx?4504"">Tenaja Incident Information</a></p>

<p><a href=""https://countyofriverside.maps.arcgis.com/apps/webappviewer/index.html?id=0b92d93e12d34bf29b8c0d5e28b95815"">Interactive Evacuation Map</a></p>",,Riverside,33,0.0,1.0,1.0,2019-09-14T19:00:00Z,,False,True,grass and brush,,3.0,33.528469,"Tenaja Road and Clinton Keith Road, in La Cresta",-117.273157,True,Tenaja,100.0,35.0,True,"The Tenaja Fire started September 4, 2019 off Tenaja Road and Clinton Keith Road, in La Cresta in Riverside County.",,2019-09-04T16:43:36Z,Finalized,2.0,0.0,,0.0,f68808fb-a705-4083-a136-1a45c61c7f74,2019-09-14T19:15:55.197Z,1.0,2019-09-04,2019-09-14,10.0,"(1.0, 4.200000000000001, 4.200000000000001)",1.0,4.200000000000001,4.200000000000001,"['Camp Pendleton North' 'Canyon Lake' 'Fallbrook' 'Lake Elsinore'
 'Lakeland Village' 'Murrieta' 'Rainbow' 'Temecula' 'Wildomar']",783029,33420.4,31487.1,1335.0,RIVERSIDE,9,0.7,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2019,87.8,0.0,0
525.0,False,CAL FIRE/Riverside County Fire Department,,2019,True,/incidents/2019/6/21/jerry-fire/,,,Riverside,33,,,,2019-06-24T11:43:00Z,,False,True,,,,33.919507,"off Gilman Springs Road, between Highway 60 and Jack Rabbit Trail",-117.103765,False,Jerry Fire,100.0,,True,"The Jerry Fire started on June 21, 2019 off Gilman Springs Road, between Highway 60 and Jack Rabbit Trail in Riverside County. The Jerry Fire was contained on June 23, 2019.",June 2019,2019-06-21T13:02:00Z,Finalized,,,,,8c666963-1f9d-43c6-bc3a-cab623d81f27,2019-06-24T11:43:00Z,,2019-06-21,2019-06-24,3.0,"(3.1999999999999957, 3.799999999999999, -3.5)",3.199999999999996,3.799999999999999,-3.5,"['Banning' 'Beaumont' 'Calimesa' 'Cherry Valley' 'Grand Terrace' 'Hemet'
 'Highgrove' 'Highland' 'Homeland' 'Lakeview' 'Loma Linda' 'Mentone'
 'Moreno Valley' 'Nuevo' 'Perris' 'Redlands' 'Romoland' 'San Jacinto'
 'Winchester' 'Yucaipa']",874392,73409.6,72455.69999999998,1604.0,RIVERSIDE,6,0.8,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2019,80.6,0.0,0
350.0,False,CAL FIRE / Riverside County Fire ,,2019,True,/incidents/2019/10/10/reche-fire/,,,Riverside,33,,,,2019-10-13T07:30:00Z,,False,True,,,,33.975405,"Reche Canyon Rd and Jordan Dr, Moreno Valley",-117.207068,True,Reche Fire,100.0,,True,"The Reche Vegetation Fire started on October 10, 2019 near Reche Canyon Rd and Jordan Dr, Moreno Valley in Riverside County.",,2019-10-10T14:18:17Z,Finalized,1.0,1.0,,,8739a46c-9d9b-464c-87d0-31738601d96f,2019-10-14T10:56:50.567Z,,2019-10-10,2019-10-13,3.0,"(6.0, 8.200000000000001, -8.4)",6.0,8.200000000000001,-8.4,"['Beaumont' 'Bloomington' 'Calimesa' 'Cherry Valley' 'Colton'
 'Grand Terrace' 'Highgrove' 'Highland' 'Lakeview' 'Loma Linda' 'Mentone'
 'Moreno Valley' 'Muscoy' 'Nuevo' 'Perris' 'Redlands' 'Rialto' 'Riverside'
 'Romoland' 'San Bernardino' 'Woodcrest' 'Yucaipa']",3140549,89612.8,88048.09999999999,1665.0,RIVERSIDE,10,0.4,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2019,79.9,0.46,0
328.0,False,CAL FIRE Riverside County Fire Department,,2019,True,/incidents/2019/10/31/46-fire/,,,Riverside,33,,,,2019-11-03T16:15:00Z,,False,True,,,,33.985972,"5300 block of 46th Street, East Jurupa Valley ",-117.414111,False,46 Fire,100.0,,True,"46 Fire started on October 31, 2019 off of 5300 block of 46th Street, East of Jurupa Valley in Riverside County.",,2019-10-31T06:22:34Z,Finalized,,,,,e59fa47f-0f47-49a9-a2c5-092cfaf68ed5,2019-11-03T16:16:03.363Z,,2019-10-31,2019-11-03,3.0,"(25.499999999999993, 12.499999999999998, 5.4)",25.5,12.499999999999998,5.4,"['Bloomington' 'Chino' 'Colton' 'Corona' 'El Sobrante' 'Fontana'
 'Grand Terrace' 'Highgrove' 'Home Gardens' 'Loma Linda' 'Moreno Valley'
 'Muscoy' 'Norco' 'Ontario' 'Rancho Cucamonga' 'Redlands' 'Rialto'
 'Riverside' 'San Bernardino' 'Woodcrest']",3755711,91920.4,90152.9,3104.0,RIVERSIDE,10,0.4,RIVERSIDE,15520.129785,8756.071944,0.5641751754204161,28557,2019,68.8,0.0,0
